filename,filetype,order,saturation,sat.granularity,timeAvg,timeSd,solvedCount,profile.x,span.x,statespace.states,Unnamed..0,Unnamed..0.1,type,status,status.spec,regroup.strategy,regroup.time,bandwidth,profile.y,span.y,average.wavefront,RMS.wavefront,state.vector.length,groups,group.checks,next.state.calls,reachability.time,statespace.nodes,group.next,group.explored.nodes,group.explored.vectors,time,memory,peak.nodes,LDDop.union,LDDop.minus,LDDop.relProd,LDDop.satCount,LDDop.satCountL,LDDop.zip,LDDop.relProdUnion,LDDop.projectMinus,Unnamed..36,timeBest,memBest,timeMark,memMark,Places,Transitions,Arcs,Ordinary,Simple_free_choice,Extended_free_choice,State_machine,Marked_graph,Connected,Strongly_connected,Source_place,Sink_place,Source_transitions,Sink_transitions,Loop_free,Conservative,Subconservative,Nested_units,Safe,Deadlock,Quasi_live,Live,MarkingGraphFixedSize,Markings,Firings,Max_tokens_place,Min_tokens_marking,Max_tokens_marking,Dead_transitions,Concurrent_Units,Exclusives
IBM703,pnml,chain,none,5,2.8110000000000004,0.120503573022177,10,19691,22410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8110000000000004,,1,,262,284,572,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,8370.0,-1.0,1,0,262.0,0.0,0.03427,0.92389
IOTP_c1m1p1d1,pnml,chain,none,5,0.281,0.0474809903481851,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,,1,,111,45,224,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,204.0,-1.0,1,17,111.0,0.0,0.15384,0.67472
IOTP_c3m3p3d3,pnml,chain,none,5,2.832,0.123899600932009,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.832,,1,,111,45,224,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,25,2147483647.0,0.0,0.15384,0.67472
IOTP_c5m4p3d2,pnml,chain,none,5,6.471,0.609762248749461,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.471,,1,,111,45,224,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,27,2147483647.0,0.0,0.15384,0.67472
Kanban-10,pnml,chain,none,5,1.043,0.0768909762080195,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.043,,1,,16,16,40,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,40,40.0,0.0,0.29411,0.30263
Kanban-20,pnml,chain,none,5,10.788,0.973114130567998,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.788,,1,,16,16,40,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,80,80.0,0.0,0.29411,0.30263
Kanban-5,pnml,chain,none,5,0.171,0.0372528895225294,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,,1,,16,16,40,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,20,20.0,0.0,0.29411,0.30263
MAPK-20,pnml,chain,none,5,1.953,0.0777531707106248,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.953,,1,,22,30,90,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,90,2147483647.0,0.0,0.28079,0.35636
MAPK-40,pnml,chain,none,5,16.599,1.13967295503774,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.599,,1,,22,30,90,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,180,2147483647.0,0.0,0.28079,0.35636
MAPK-8,pnml,chain,none,5,0.27399999999999997,0.0558171618371586,10,1928,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27399999999999997,,1,,22,30,90,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,36,2147483647.0,0.0,0.28079,0.35636
open_system_0,pnml,chain,none,5,10.253,0.615269588608657,10,63913,70376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.253,,1,,198,176,730,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,2776940.0,-1.0,1,32,198.0,0.0,0.30643000000000004,0.37715
PaceMaker,pnml,chain,none,5,4.185,0.226531822635732,10,52985,58991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.185,,1,,70,164,954,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,18085,18085.0,0.0,0.46928000000000003,0.03365
peterson_3_13,pnml,chain,none,5,0.005,0.0052704627669473,10,894,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,1,,9,12,36,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,12.0,-1.0,1,2,2.0,0.0,0.10909,0.61111
peterson_3_14,pnml,chain,none,5,0.008,0.00788810637746615,10,994,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,1,,9,12,36,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,0,0,12.0,-1.0,1,2,2.0,0.04166,0.10909,0.61111
peterson_3_16,pnml,chain,none,5,0.019,0.00737864787372622,10,1781,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,1,,14,18,60,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,0,0,25.0,-1.0,1,3,3.0,0.02777,0.15833,0.56302
peterson_3_17,pnml,chain,none,5,0.025,0.00849836585598797,10,1851,2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,1,,18,21,72,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,0,0,64.0,-1.0,1,4,4.0,0.0238,0.22105,0.46031000000000005
peterson_3_36,pnml,chain,none,5,0.02,0.00816496580927726,10,1046,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,64.0,-1.0,1,3,26.0,0.05555,0.16666,0.5968100000000001
philo_dyn-3-unfolded,pnml,chain,none,5,0.2,0.0418993502999218,10,136974,153600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,1,,30,84,564,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1,3,2147483647.0,0.0,0.40221,0.13333
Philosophers-10,pnml,chain,none,5,0.042,0.0063245553203367605,10,5119,6902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,1,,50,50,160,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,59049.0,-1.0,1,20,50.0,0.0,0.40912,0.14339000000000002
Philosophers-100,pnml,chain,none,5,1.781,0.0883742043811428,10,53296,72531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.781,,1,,500,500,1600,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,5.15378e+47,-1.0,1,200,500.0,0.0,0.49045,0.0151
Philosophers-20,pnml,chain,none,5,0.141,0.0223358207570013,10,10394,14142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,,1,,100,100,320,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,3486780000.0,-1.0,1,40,100.0,0.0,0.45331000000000005,0.07378
Philosophers-200,pnml,chain,none,5,5.2170000000000005,0.178639923371631,10,107162,145703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2170000000000005,,1,,1000,1000,3200,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,2.6561400000000006e+95,-1.0,1,400,1000.0,0.0,0.49521000000000004,0.00757
Philosophers-5,pnml,chain,none,5,0.023,0.0105934990547138,10,2397,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,1,,25,25,80,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,243.0,-1.0,1,10,25.0,0.0,0.32763000000000003,0.27142
Philosophers-50,pnml,chain,none,5,0.644,0.0776316086827181,10,26516,35059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644,,1,,250,250,800,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,7.17898e+23,-1.0,1,100,250.0,0.0,0.48101000000000005,0.03003
QCertifProtocol_02-unfold,pnml,chain,none,5,0.34700000000000003,0.0586988548061677,10,16924,19511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34700000000000003,,1,,86,56,223,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1029.0,-1.0,1,8,86.0,0.0,0.1937,0.59001
QCertifProtocol_06-unfold,pnml,chain,none,5,22.788,1.6207597669680198,10,151011,168691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.788,,1,,270,116,659,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,18,2147483647.0,0.0,0.23918000000000003,0.5142800000000001
RAS-C-10,pnml,chain,none,5,0.114,0.0302581485810939,10,4365,5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,,1,,60,40,174,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,823552.0,-1.0,1,30,60.0,0.0,0.43865,0.09047000000000001
RAS-C-15,pnml,chain,none,5,0.217,0.05056349144062999,10,6705,9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217,,1,,90,60,264,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,578878000.0,-1.0,1,45,90.0,0.0,0.45795,0.062360000000000006
RAS-C-20,pnml,chain,none,5,0.302,0.0278088714861523,10,9045,12447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302,,1,,120,80,354,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,406455000000.0,-1.0,1,60,120.0,0.0,0.46802,0.047560000000000005
RAS-C-3,pnml,chain,none,5,0.013000000000000001,0.00483045891539648,10,1373,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013000000000000001,,1,,18,12,48,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,92.0,-1.0,1,9,18.0,0.0,0.33157,0.23809
RAS-C-5,pnml,chain,none,5,0.032,0.00918936583472682,10,2025,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,1,,30,20,84,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1200.0,-1.0,1,15,30.0,0.0,0.38709,0.16363
RAS-R-10,pnml,chain,none,5,0.055999999999999994,0.0211869981094276,10,2172,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055999999999999994,,1,,40,22,100,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,6144.0,-1.0,1,20,40.0,0.0,0.4036,0.14534
RAS-R-100,pnml,chain,none,5,8.812999999999999,0.37461239227292603,10,22602,28171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.812999999999999,,1,,400,202,1000,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,6.46502e+31,-1.0,1,200,400.0,0.0,0.46184,0.07132999999999999
RAS-R-15,pnml,chain,none,5,0.151,0.0404007700696685,10,3307,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,,1,,60,32,150,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,278528.0,-1.0,1,30,60.0,0.0,0.42436999999999997,0.11904
RAS-R-20,pnml,chain,none,5,0.239,0.0378447119452933,10,4442,5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,,1,,80,42,200,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,11534300.0,-1.0,1,40,80.0,0.0,0.4351,0.10542
RAS-R-3,pnml,chain,none,5,0.006999999999999999,0.0067494855771055295,10,583,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006999999999999999,,1,,12,8,30,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,20.0,-1.0,1,6,12.0,0.0,0.28021,0.3
RAS-R-5,pnml,chain,none,5,0.013999999999999999,0.00699205898780101,10,1037,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013999999999999999,,1,,20,12,50,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,112.0,-1.0,1,10,20.0,0.0,0.34631999999999996,0.21739
rwmutex-r10w10,pnml,chain,none,5,0.095,0.0246080384337223,10,57960,65149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,,1,,50,40,300,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1034.0,-1.0,1,30,50.0,0.0,0.35822,0.24528000000000003
rwmutex-r10w100,pnml,chain,none,5,1.64,0.10944303439588,10,3690088,3807303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,1,,230,220,2460,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1124.0,-1.0,1,120,230.0,0.0,0.35946999999999996,0.27243
rwmutex-r10w20,pnml,chain,none,5,0.198,0.0439191175786683,10,190086,209131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198,,1,,70,60,540,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1044.0,-1.0,1,40,70.0,0.0,0.34917,0.27397
rwmutex-r10w50,pnml,chain,none,5,0.825,0.120853446601889,10,981596,1076681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825,,1,,130,120,1260,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1074.0,-1.0,1,70,130.0,0.0,0.35218,0.2805
rwmutex-r10w500,pnml,chain,none,5,107.65,5.552166744213969,10,84696265,89983965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.65,,1,,1030,1020,12060,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1524.0,-1.0,1,520,1030.0,0.0,0.37091999999999997,0.2562
rwmutex-r20w10,pnml,chain,none,5,23.035999999999998,0.509971676773437,10,164290,181634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.035999999999998,,1,,80,60,560,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1048590.0,-1.0,1,50,80.0,0.0,0.40123000000000003,0.17319
SafeBus-03-unfolded,pnml,chain,none,5,1.32,0.0702376916856849,10,82222,95173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,1,,57,91,541,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,4650.0,-1.0,1,11,57.0,0.04945,0.36499000000000004,0.23625
shared_memory-pt-10,pnml,chain,none,5,4.416,0.19895281405957102,10,428678,480723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.416,,1,,131,210,800,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1830520.0,-1.0,1,21,131.0,0.0,0.22955,0.5259199999999999
shared_memory-pt-5,pnml,chain,none,5,0.14300000000000002,0.0326768691550733,10,23912,27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14300000000000002,,1,,41,55,200,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1863.0,-1.0,1,11,41.0,0.0,0.28515999999999997,0.38359
simple_lbs-2,pnml,chain,none,5,0.257,0.0400138864784603,10,25440,29093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257,,1,,32,45,252,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,832.0,-1.0,1,7,32.0,0.01111,0.37878,0.18392
simple_lbs-5,pnml,chain,none,5,5.3629999999999995,0.226718131412358,10,567999,614512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3629999999999995,,1,,59,180,1158,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,116176.0,-1.0,1,10,59.0,0.14444,0.37868,0.20995
SmallOperatingSystem-MT0016DC0008,pnml,chain,none,5,0.369,0.074602651129538,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369,,1,,9,8,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,56,2147483647.0,0.0,0.14545,0.53703
SmallOperatingSystem-MT0032DC0008,pnml,chain,none,5,1.185,0.0879709548026443,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.185,,1,,9,8,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,88,2147483647.0,0.0,0.14545,0.53703
SmallOperatingSystem-MT0032DC0016,pnml,chain,none,5,2.144,0.204895637391874,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.144,,1,,9,8,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,112,2147483647.0,0.0,0.14545,0.53703
SmallOperatingSystem-MT0064DC0016,pnml,chain,none,5,9.727,0.527910977343718,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.727,,1,,9,8,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,176,2147483647.0,0.0,0.14545,0.53703
SmallOperatingSystem-MT0064DC0032,pnml,chain,none,5,21.430999999999997,1.73598163072719,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.430999999999997,,1,,9,8,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,224,2147483647.0,0.0,0.14545,0.53703
SmallOperatingSystem-MT0128DC0032,pnml,chain,none,5,144.983,10.8974146271286,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.983,,1,,9,8,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,352,2147483647.0,0.0,0.14545,0.53703
SwimmingPool-1,pnml,chain,none,5,0.7190000000000001,0.0999388702046295,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7190000000000001,,1,,9,7,20,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,45,2147483647.0,0.0,0.07272,0.68518
SwimmingPool-2,pnml,chain,none,5,6.117000000000001,0.30865478738839897,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.117000000000001,,1,,9,7,20,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,90,2147483647.0,0.0,0.07272,0.68518
SwimmingPool-3,pnml,chain,none,5,31.979,1.16037781203652,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.979,,1,,9,7,20,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,135,2147483647.0,0.0,0.07272,0.68518
SwimmingPool-4,pnml,chain,none,5,128.025,8.18502324709927,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.025,,1,,9,7,20,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,180,2147483647.0,0.0,0.07272,0.68518
tcp10,pnml,chain,none,5,124.73200000000001,8.842783372772269,10,5922,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.73200000000001,,1,,30,32,108,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,20,2147483647.0,0.0,0.13104000000000002,0.67676
tcp5,pnml,chain,none,5,2.9210000000000003,0.340765478168067,10,5922,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9210000000000003,,1,,30,32,108,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,10,2147483647.0,0.0,0.13104000000000002,0.67676
TokenRing-10-unfolded,pnml,chain,none,5,6.605,0.43622751454309294,10,3183795,3613035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.605,,1,,121,1111,4444,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,0,0,58905.0,-1.0,1,11,11.0,0.34698,0.1606,0.66262
TokenRing-5-unfolded,pnml,chain,none,5,0.259,0.0523768396653839,10,97868,112214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,,1,,36,156,624,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,0,0,166.0,-1.0,1,6,6.0,0.27564,0.19914,0.54985
trg_1-20-0,pnml,chain,none,5,1.5019999999999998,0.0767101326060935,10,1223,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5019999999999998,,1,,16,12,48,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,66,66.0,0.0,0.37254,0.14473
trg_1-50-0,pnml,chain,none,5,13.292,0.740312246435396,10,1223,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.292,,1,,16,12,48,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,156,156.0,0.0,0.37254,0.14473
unf-8x8-4stageSEN-01,pnml,chain,none,5,29.849,2.0831677267512,10,3421979,3601116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.849,,1,,168,592,3456,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,-1,9,2147483647.0,0.05405,0.1608,0.66666
