"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"shared_memory-pt-10","pnml","chain-prev","sat-loop",5,4.035,0.247801443812492,10,428678,480723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.035,,1,
"shared_memory-pt-5","pnml","chain-prev","sat-loop",5,0.176,0.0291356978445495,10,23912,27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,,1,
"simple_lbs-2","pnml","chain-prev","sat-loop",5,0.29,0.0596284793999944,10,25440,29093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,1,
"simple_lbs-5","pnml","chain-prev","sat-loop",5,6.91,0.50528319892028,10,567999,614512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91,,1,
"SmallOperatingSystem-MT0016DC0008","pnml","chain-prev","sat-loop",5,0.443,0.0694502219818867,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443,,1,
"SmallOperatingSystem-MT0032DC0008","pnml","chain-prev","sat-loop",5,1.383,0.0668414375801252,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.383,,1,
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","sat-loop",5,2.406,0.122129257573914,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.406,,1,
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","sat-loop",5,10.656,0.400505236475685,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.656,,1,
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","sat-loop",5,24.069,1.51753784503422,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.069,,1,
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","sat-loop",5,174.416,11.2738775740894,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.416,,1,
