"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"dnawalk-13","pnml","chain","sat-fix",5,34.046,1.87107336990177,10,264142,281046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.046,,1,
"dnawalk-14","pnml","chain","sat-fix",5,27.033,1.14835195921034,10,245188,261235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.033,,1,
"dnawalk-15","pnml","chain","sat-fix",5,13.38,0.813073729060833,10,236032,252973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.38,,1,
"erk-000010","pnml","chain","sat-fix",5,0.145,0.0389444048184931,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,,1,
"erk-000100","pnml","chain","sat-fix",5,134.041,10.3337692918788,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.041,,1,
"fivediningphilosophers-2at1ce-boxed","pnml","chain","sat-fix",5,0.007,0.00674948557710553,10,737,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,1,
"fivediningphilosophers-3_32","pnml","chain","sat-fix",5,0.005,0.0052704627669473,10,760,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,1,
"fivediningphilosophers-boxed","pnml","chain","sat-fix",5,0.02,0.00816496580927726,10,2399,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,1,
"fivediningphilosophers-lr-boxed","pnml","chain","sat-fix",5,0.009,0.00316227766016838,10,1014,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,1,
"FMS-10","pnml","chain","sat-fix",5,0.278,0.0502880591083896,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278,,1,
"FMS-100","pnml","chain","sat-fix",5,251.35,12.9493886599587,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.35,,1,
"FMS-2","pnml","chain","sat-fix",5,0.023,0.00823272602348564,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,1,
"FMS-20","pnml","chain","sat-fix",5,1.339,0.0721803297304743,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.339,,1,
"FMS-5","pnml","chain","sat-fix",5,0.078,0.0193218356615859,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,,1,
