"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"RAS-R-100","pnml","chain-prev","none",5,13.088,0.933545214045183,10,22602,28171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.088,,1,
"RAS-R-15","pnml","chain-prev","none",5,0.21,0.0454606056566195,10,3307,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,1,
"RAS-R-20","pnml","chain-prev","none",5,0.431,0.0807533969013757,10,4442,5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431,,1,
"RAS-R-3","pnml","chain-prev","none",5,0.006,0.00699205898780101,10,583,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,
"RAS-R-5","pnml","chain-prev","none",5,0.021,0.00737864787372622,10,1037,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,,1,
"rwmutex-r10w10","pnml","chain-prev","none",5,0.098,0.0214993539954628,10,57960,65149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,,1,
"rwmutex-r10w100","pnml","chain-prev","none",5,1.805,0.146685604837921,10,3690088,3807303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.805,,1,
"rwmutex-r10w20","pnml","chain-prev","none",5,0.208,0.0404969134626332,10,190086,209131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208,,1,
"rwmutex-r10w50","pnml","chain-prev","none",5,0.827,0.0866730766860288,10,981596,1076681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827,,1,
"rwmutex-r10w500","pnml","chain-prev","none",5,113.578,7.8199755612008,10,84696265,89983965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.578,,1,
