Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
15791,16711,performance,done,,bfs,none,5,peterson_3_16,pnml,"tg,bs,hf",0.0,44.0,1781.0,2180.0,10.73,11.3,14.0,18.0,216.0,216.0,0.01,25.0,60.0,119.0,146.0,85.0,0.02,76.0,,,,,,,,,,
15807,16728,performance,done,,bfs,none,5,desel_esparza_9_4,pnml,"tg,bs,hf",0.0,12.0,150.0,181.0,5.0,5.24,3.0,5.0,10.0,10.0,0.0,3.0,7.0,25.0,25.0,15.0,0.0,76.0,,,,,,,,,,
15811,16732,performance,done,,bfs,none,5,unf-8x8-4stageSEN-01,pnml,"tg,bs,hf",2.0,3155.0,3421979.0,3601116.0,93.030835,98.17774,168.0,592.0,10064.0,10064.0,33.19,52537.0,70847.0,6752.0,13475.0,9596.0,35.36,2913244.0,,,,,,,,,,
15818,16739,performance,done,,bfs,none,5,dnawalk-02,pnml,"tg,bs,hf",0.01,231.0,26809.0,28367.0,20.385,22.081999999999997,14.0,84.0,924.0,924.0,0.22,5459.0,380.0,387.0,619.0,584.0,0.24,769128.0,,,,,,,,,,
15823,16744,performance,done,,bfs,none,5,MAPK-40,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,10830.0,10830.0,1299.3,478293389221095.0,24492.0,25465.0,20770.0,128280.0,1299.32,3925072.0,,,,,,,,,,
15826,16748,performance,done,,bfs,none,5,open_system_0,pnml,"tg,bs,hf",0.06,697.0,63913.0,70376.0,23.0581,24.7888,198.0,176.0,115456.0,115456.0,34.47,2776936.0,4455.0,1426.0,1687.0,911.0,34.57,3058028.0,,,,,,,,,,
15844,16766,performance,done,,bfs,none,5,FMS-20,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,5620.0,5620.0,59.27,6029168852784.0,5747.0,4575.0,4245.0,9983.0,59.28,3019980.0,,,,,,,,,,
15866,16790,performance,done,,bfs,none,5,desel_esparza_7_3,pnml,"tg,bs,hf",0.0,25.0,477.0,583.0,7.053999999999999,7.343,9.0,6.0,36.0,36.0,0.0,6.0,32.0,50.0,62.0,30.0,0.0,76.0,,,,,,,,,,
15881,16805,performance,done,,bfs,none,5,desel_esparza_10_3b,pnml,"tg,bs,hf",0.0,22.0,592.0,785.0,7.275,7.6610000000000005,11.0,9.0,72.0,72.0,0.01,10.0,40.0,57.0,79.0,43.0,0.01,4584.0,,,,,,,,,,
15891,16815,performance,done,,bfs,none,5,G-PPP-1-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,77066.0,77066.0,66.98,145476966.0,3398.0,3717.0,2597.0,26836.0,66.99,3918064.0,,,,,,,,,,
15919,16844,performance,done,,bfs,none,5,angiogenesis-01,pnml,"tg,bs,hf",0.0,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,1280.0,1280.0,0.11,110.0,270.0,338.0,463.0,254.0,0.12,460700.0,,,,,,,,,,
15934,16860,performance,done,,bfs,none,5,Philosophers-20,pnml,"tg,bs,hf",0.02,43.0,10394.0,14142.0,12.5596,12.76,100.0,100.0,2100.0,2100.0,1.14,3486784401.0,615.0,740.0,882.0,560.0,1.17,2622116.0,,,,,,,,,,
15954,16880,performance,done,,bfs,none,5,G-PPP-10-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,7656.0,7656.0,1494.29,23537012497.0,120247.0,10051.0,10306.0,254376.0,1494.34,3879216.0,,,,,,,,,,
15957,16883,performance,done,,bfs,none,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,1736.0,1736.0,0.5,1029.0,2546.0,502.0,614.0,549.0,0.53,1789416.0,,,,,,,,,,
15978,16905,performance,done,,bfs,none,5,SmallOperatingSystem-MT0032DC0016,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,1160.0,1160.0,12.18,354501.0,14601.0,5256.0,4275.0,15912.0,12.18,2929856.0,,,,,,,,,,
15993,16920,performance,done,,bfs,none,5,peterson_3_14,pnml,"tg,bs,hf",0.0,42.0,994.0,1186.0,9.315,10.03,9.0,12.0,72.0,72.0,0.01,12.0,28.0,73.0,81.0,53.0,0.01,76.0,,,,,,,,,,
16022,16950,performance,done,,bfs,none,5,dnawalk-04,pnml,"tg,bs,hf",0.05,494.0,110419.0,119561.0,26.7674,28.00800000000001,34.0,250.0,6500.0,6500.0,10.17,432884827.0,4856.0,1205.0,1878.0,1806.0,10.24,2968832.0,,,,,,,,,,
16023,16951,performance,done,,bfs,none,5,Kanban-10,pnml,"tg,bs,hf",0.0,34.0,746.0,941.0,5.653,5.9079999999999995,16.0,16.0,2256.0,2256.0,5.11,1005927208.0,891.0,1806.0,1540.0,67716.0,5.11,2911864.0,,,,,,,,,,
16055,16985,performance,done,,bfs,none,5,RAS-R-15,pnml,"tg,bs,hf",0.0,22.0,3307.0,4116.0,7.2025,7.2855,60.0,32.0,3872.0,3872.0,0.8,278528.0,201.0,332.0,388.0,236.0,0.8,2211604.0,,,,,,,,,,
16064,16994,performance,done,,bfs,none,5,desel_esparza_9_5,pnml,"tg,bs,hf",0.0,13.0,539.0,708.0,5.215,5.3420000000000005,16.0,9.0,441.0,441.0,0.04,256.0,32.0,89.0,80.0,46.0,0.04,78796.0,,,,,,,,,,
16082,17013,performance,done,,bfs,none,5,dnawalk-15,pnml,"tg,bs,hf",0.07,942.0,236032.0,252973.0,38.4516,39.8235,33.0,312.0,8112.0,8112.0,36.8,1860879029.0,12632.0,1434.0,2305.0,2172.0,36.89,3098760.0,,,,,,,,,,
16086,17018,performance,done,,bfs,none,5,simple_lbs-5,pnml,"tg,bs,hf",0.27,1220.0,567999.0,614512.0,80.70936999999998,84.9976,59.0,180.0,7920.0,7920.0,13.57,116176.0,6617.0,1556.0,3859.0,4437.0,13.86,2913584.0,,,,,,,,,,
16090,17023,performance,done,,bfs,none,5,closed_system4,pnml,"tg,bs,hf",0.14,755.0,73916.0,81489.0,25.323529999999998,27.19165,231.0,202.0,73528.0,73528.0,90.29,2409739.0,21109.0,1648.0,1950.0,1053.0,90.54,3365144.0,,,,,,,,,,
16097,17031,performance,done,,bfs,none,5,trg_1-50-0,pnml,"tg,bs,hf",0.0,41.0,1223.0,1581.0,9.461,9.994,16.0,12.0,3648.0,3648.0,128.51,705712.0,36713.0,3015.0,2124.0,15996.0,128.53,3528256.0,,,,,,,,,,
16103,17038,performance,done,,bfs,none,5,BridgeAndVehicles-V10-P10-N10-unfolded,pnml,"tg,bs,hf",0.57,1882.0,1351610.0,1392323.0,55.16548,56.845969999999994,48.0,288.0,25920.0,25920.0,142.39,259556.0,88205.0,4364.0,9624.0,13294.0,143.04,2993652.0,,,,,,,,,,
16125,17061,performance,done,,bfs,none,5,G-PPP-100-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,8976.0,8976.0,964.4,14184612091.0,114221.0,11548.0,12088.0,480654.0,964.46,3870260.0,,,,,,,,,,
16127,17063,performance,done,,bfs,none,5,Philosophers-10,pnml,"tg,bs,hf",0.01,43.0,5119.0,6902.0,12.280999999999999,12.545,50.0,50.0,550.0,550.0,0.22,59049.0,295.0,370.0,441.0,280.0,0.23,901544.0,,,,,,,,,,
16136,17072,performance,done,,bfs,none,5,desel_esparza_10_3a,pnml,"tg,bs,hf",0.0,22.0,558.0,716.0,7.532999999999999,7.996,9.0,9.0,72.0,72.0,0.0,14.0,26.0,63.0,69.0,41.0,0.01,76.0,,,,,,,,,,
16138,17075,performance,done,,bfs,none,5,fivediningphilosophers-lr-boxed,pnml,"tg,bs,hf",0.0,36.0,1014.0,1320.0,7.165,7.354,20.0,15.0,90.0,90.0,0.02,82.0,87.0,115.0,133.0,80.0,0.02,76.0,,,,,,,,,,
16143,17080,performance,done,,bfs,none,5,AirplaneLD-pt-0010,pnml,"tg,bs,hf",0.02,370.0,36808.0,40022.0,14.6459,15.2036,89.0,88.0,968.0,968.0,0.35,43463.0,485.0,666.0,737.0,399.0,0.38,1327956.0,,,,,,,,,,
16165,17103,performance,done,,bfs,none,5,IBM703,pnml,"tg,bs,hf",0.08,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,28400.0,28400.0,5.52,8370.0,1172.0,1428.0,1432.0,860.0,5.63,2905576.0,,,,,,,,,,
16170,17108,performance,done,,bfs,none,5,simple_lbs-2,pnml,"tg,bs,hf",0.02,241.0,25440.0,29093.0,30.559,32.979,32.0,45.0,1215.0,1215.0,0.46,832.0,1010.0,480.0,923.0,766.0,0.48,1294912.0,,,,,,,,,,
16196,17135,performance,done,,bfs,none,5,IOTP_c5m4p3d2,pnml,"tg,bs,hf",0.01,173.0,10421.0,11521.0,11.934000000000001,12.6417,111.0,45.0,12375.0,12375.0,64.87,17406024.0,13457.0,2040.0,1805.0,1180.0,64.9,3488612.0,,,,,,,,,,
16213,17152,performance,done,,bfs,none,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,150.0,150.0,0.02,243.0,135.0,185.0,222.0,140.0,0.03,106584.0,,,,,,,,,,
16218,17158,performance,done,,bfs,none,5,dnawalk-13,pnml,"tg,bs,hf",0.11,869.0,264142.0,281046.0,40.3954,42.5457,33.0,312.0,8112.0,8112.0,62.43,1885372776.0,39266.0,1434.0,2313.0,2172.0,62.57,3224768.0,,,,,,,,,,
16222,17162,performance,done,,bfs,none,5,desel_esparza_10_3b,pnml,"tg,bs,hf",0.0,22.0,592.0,785.0,7.275,7.6610000000000005,11.0,9.0,72.0,72.0,0.01,10.0,40.0,57.0,79.0,43.0,0.02,72.0,,,,,,,,,,
16224,17164,performance,done,,bfs,none,5,angiogenesis-01,pnml,"tg,bs,hf",0.0,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,1280.0,1280.0,0.18,110.0,270.0,338.0,463.0,254.0,0.18,455784.0,,,,,,,,,,
