Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
4963,5255,performance,done,,bfs,sat-like,5,fivediningphilosophers-2at1ce-boxed,pnml,"tg,bs,hf",0.0,24.0,737.0,969.0,7.015,7.309,15.0,10.0,30.0,30.0,0.01,11.0,52.0,90.0,94.0,50.0,0.02,76.0,,,,,,,,,,
4990,5283,performance,done,,bfs,sat-like,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,670.0,670.0,0.27,1029.0,2546.0,502.0,614.0,549.0,0.3,911976.0,,,,,,,,,,
4994,5287,performance,done,,bfs,sat-like,5,rwmutex-r10w20,pnml,"tg,bs,hf",0.08,635.0,190086.0,209131.0,67.4746,73.9121,70.0,60.0,292.0,292.0,0.15,1044.0,983.0,1140.0,1486.0,41060.0,0.24,345760.0,,,,,,,,,,
4998,5291,performance,done,,bfs,sat-like,5,FMS-50,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,3174.0,3174.0,22.6,4.24025581818266e+17,46077.0,23325.0,22485.0,109188.0,22.62,2977240.0,,,,,,,,,,
5002,5296,performance,done,,bfs,sat-like,5,desel_esparza_9_5,pnml,"tg,bs,hf",0.0,13.0,539.0,708.0,5.215,5.3420000000000005,16.0,9.0,216.0,216.0,0.02,256.0,32.0,89.0,80.0,46.0,0.02,76.0,,,,,,,,,,
5008,5303,performance,done,,bfs,sat-like,5,IBM319,pnml,"tg,bs,hf",0.06,497.0,19502.0,21949.0,11.3532,12.3105,253.0,178.0,1591.0,1591.0,0.6,2482.0,1117.0,1178.0,1221.0,547.0,0.71,1686700.0,,,,,,,,,,
5018,5313,performance,done,,bfs,sat-like,5,fourdiningphilosophers-boxed-alt,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,26.0,26.0,0.0,7.0,38.0,72.0,76.0,40.0,0.0,76.0,,,,,,,,,,
5031,5326,performance,done,,bfs,sat-like,5,HouseConstruction-005,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,402.0,402.0,0.38,1187984.0,3176.0,988.0,811.0,1463.0,0.38,1237652.0,,,,,,,,,,
5035,5330,performance,done,,bfs,sat-like,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.33,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,55105.0,55105.0,20.88,34877423.0,4190.0,6156.0,6853.0,3729.0,22.63,2909100.0,,,,,,,,,,
5038,5335,performance,done,,bfs,sat-like,5,HouseConstruction-005,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,402.0,402.0,0.42,1187984.0,3176.0,988.0,811.0,1463.0,0.42,1226120.0,,,,,,,,,,
