Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
9123,9668,performance,done,,bfs,sat-loop,5,circadian_clock-000010,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,524.0,524.0,0.17,644204.0,118.0,840.0,464.0,1914.0,0.17,520004.0,,,,,,,,,,
9145,9691,performance,done,,bfs,sat-loop,5,fourdiningphilosophers-boxed-alt,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,28.0,28.0,0.0,7.0,38.0,72.0,76.0,40.0,0.01,76.0,,,,,,,,,,
9155,9702,performance,done,,bfs,sat-loop,5,gen_sound_is_dec_no-bwf,pnml,"tg,bs,hf",0.0,5.0,48.0,62.0,3.6,3.8,3.0,2.0,14.0,14.0,0.0,6.0,13.0,21.0,25.0,12.0,0.0,76.0,,,,,,,,,,
9163,9711,performance,done,,bfs,sat-loop,5,IBM703,pnml,"tg,bs,hf",0.08,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,6877.0,6877.0,1.97,8370.0,1172.0,1428.0,1432.0,860.0,2.08,2611768.0,,,,,,,,,,
9171,9720,performance,done,,bfs,sat-loop,5,SwimmingPool-1,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,465.0,465.0,0.68,89621.0,6729.0,1712.0,1365.0,5327.0,0.69,1822088.0,,,,,,,,,,
9172,9721,performance,done,,bfs,sat-loop,5,MAPK-8,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,880.0,880.0,0.48,6110643.0,668.0,1621.0,1378.0,2112.0,0.49,1541164.0,,,,,,,,,,
9178,9727,performance,done,,bfs,sat-loop,5,SafeBus-03-unfolded,pnml,"tg,bs,hf",0.06,498.0,82222.0,95173.0,41.0609,42.8797,57.0,91.0,2014.0,2014.0,1.52,4650.0,5421.0,894.0,1707.0,1592.0,1.59,2611940.0,,,,,,,,,,
9183,9732,performance,done,,bfs,sat-loop,5,peterson_3_16,pnml,"tg,bs,hf",0.0,44.0,1781.0,2180.0,10.73,11.3,14.0,18.0,181.0,181.0,0.01,25.0,60.0,119.0,146.0,85.0,0.02,72.0,,,,,,,,,,
9185,9734,performance,done,,bfs,sat-loop,5,G-PPP-10-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1619.0,1619.0,26.2,23537012497.0,120247.0,10051.0,10306.0,254376.0,26.25,3045384.0,,,,,,,,,,
9194,9743,performance,done,,bfs,sat-loop,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,561.0,561.0,0.31,1029.0,2546.0,502.0,614.0,549.0,0.34,1162996.0,,,,,,,,,,
