Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
16017,16945,performance,done,,bfs-prev,none,5,SmallOperatingSystem-MT0016DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,584.0,584.0,0.94,16587.0,2473.0,1608.0,1287.0,2712.0,0.94,2413384.0,,,,,,,,,,
16026,16954,performance,done,,bfs-prev,none,5,SmallOperatingSystem-MT0064DC0032,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,2312.0,2312.0,198.09,9133641.0,98569.0,18696.0,15435.0,106568.0,198.14,3919312.0,,,,,,,,,,
16048,16978,performance,done,,bfs-prev,none,5,IOTP_c3m3p3d3,pnml,"tg,bs,hf",0.02,173.0,10421.0,11521.0,11.934000000000001,12.6417,111.0,45.0,11025.0,11025.0,13.93,354176.0,5828.0,1549.0,1416.0,754.0,13.96,2994300.0,,,,,,,,,,
16052,16982,performance,done,,bfs-prev,none,5,2D8_gradient_5x5_10,pnml,"tg,bs,hf",0.01,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,3024.0,3024.0,2.67,131128140.0,1540.0,12384.0,11088.0,9504.0,2.7,2882720.0,,,,,,,,,,
16075,17005,performance,done,,bfs-prev,none,5,peterson_3_16,pnml,"tg,bs,hf",0.0,44.0,1781.0,2180.0,10.73,11.3,14.0,18.0,216.0,216.0,0.02,25.0,60.0,119.0,146.0,85.0,0.03,76.0,,,,,,,,,,
16079,17010,performance,done,,bfs-prev,none,5,closed_system2,pnml,"tg,bs,hf",0.11,755.0,73916.0,81489.0,25.323529999999998,27.19165,231.0,202.0,75144.0,75144.0,41.0,349874.0,10107.0,1648.0,1950.0,1053.0,41.16,3044132.0,,,,,,,,,,
16083,17014,performance,done,,bfs-prev,none,5,closed_system1,pnml,"tg,bs,hf",0.15,755.0,73916.0,81489.0,25.323529999999998,27.19165,231.0,202.0,59388.0,59388.0,7.87,25632.0,3614.0,1320.0,1827.0,955.0,8.11,2909480.0,,,,,,,,,,
16095,17029,performance,done,,bfs-prev,none,5,dnawalk-11,pnml,"tg,bs,hf",0.06,772.0,204980.0,222289.0,40.9387,42.5305,27.0,260.0,5200.0,5200.0,6.64,28209796.0,4788.0,1194.0,1916.0,1800.0,6.7,2930256.0,,,,,,,,,,
16104,17039,performance,done,,bfs-prev,none,5,closed_system5,pnml,"tg,bs,hf",0.15,755.0,73916.0,81489.0,25.323529999999998,27.19165,231.0,202.0,59994.0,59994.0,69.58,1657242.0,17936.0,1648.0,1950.0,1053.0,69.82,3230588.0,,,,,,,,,,
16163,17101,performance,done,,bfs-prev,none,5,Philosophers-20,pnml,"tg,bs,hf",0.02,43.0,10394.0,14142.0,12.5596,12.76,100.0,100.0,2100.0,2100.0,1.25,3486784401.0,615.0,740.0,882.0,560.0,1.28,2712100.0,,,,,,,,,,
